match_id,batter,batsman_runs
1254087,KS Bharat,16
1254087,Mohammed Siraj,8
1254087,PWH de Silva,0
1254087,Sachin Baby,7
1254087,Shubman Gill,48
1254087,V Kohli,5
1254087,VR Iyer,41
1254087,YS Chahal,2
1254088,Abdul Samad,2
1254088,Abhishek Sharma,33
1254088,HH Pandya,10
1254088,Ishan Kishan,84
1254088,JDS Neesham,0
1254088,JJ Bumrah,5
1254088,JJ Roy,34
1254088,JO Holder,1
1254088,KA Pollard,13
1254088,KH Pandya,9
1254088,MK Pandey,69
1254088,Mohammad Nabi,3
1254088,NM Coulter-Nile,3
1254088,PK Garg,29
1254088,PP Chawla,0
1254088,RG Sharma,18
1254088,Rashid Khan,9
1254088,S Kaul,1
1254088,SA Yadav,82
1254088,WP Saha,2
1254089,AT Rayudu,2
1254089,E Lewis,27
1254089,F du Plessis,25
1254089,GD Phillips,14
1254089,MM Ali,21
1254089,RA Jadeja,32
1254089,RD Gaikwad,101
1254089,S Dube,64
1254089,SK Raina,3
1254089,SV Samson,28
1254089,YBK Jaiswal,50
1254090,AB de Villiers,23
1254090,AK Markram,20
1254090,D Padikkal,40
1254090,DT Christian,0
1254090,GHS Garton,0
1254090,GJ Maxwell,57
1254090,HV Patel,1
1254090,Harpreet Brar,3
1254090,KL Rahul,39
1254090,M Shahrukh Khan,16
1254090,MA Agarwal,57
1254090,MC Henriques,12
1254090,N Pooran,3
1254090,SN Khan,0
1254090,Shahbaz Ahmed,8
1254090,V Kohli,25
1254091,AT Rayudu,17
1254091,Abdul Samad,18
1254091,Abhishek Sharma,18
1254091,B Kumar,2
1254091,F du Plessis,41
1254091,JJ Roy,2
1254091,JO Holder,5
1254091,KS Williamson,11
1254091,MM Ali,17
1254091,MS Dhoni,14
1254091,PK Garg,7
1254091,RD Gaikwad,45
1254091,Rashid Khan,17
1254091,SK Raina,2
1254091,WP Saha,44
1254092,AR Patel,0
1254092,Avesh Khan,5
1254092,EJG Morgan,0
1254092,K Rabada,0
1254092,KD Karthik,12
1254092,Lalit Yadav,0
1254092,N Rana,36
1254092,R Ashwin,9
1254092,RA Tripathi,9
1254092,RR Pant,39
1254092,S Dhawan,24
1254092,SO Hetmyer,4
1254092,SP Narine,21
1254092,SPD Smith,39
1254092,SS Iyer,1
1254092,Shubman Gill,30
1254092,TG Southee,3
1254092,VR Iyer,14
1254093,C Sakariya,6
1254093,DA Miller,15
1254093,E Lewis,24
1254093,GD Phillips,4
1254093,HH Pandya,5
1254093,Ishan Kishan,50
1254093,K Yadav,0
1254093,Mustafizur Rahman,8
1254093,R Tewatia,12
1254093,RG Sharma,22
1254093,S Dube,3
1254093,S Gopal,0
1254093,SA Yadav,13
1254093,SV Samson,3
1254093,YBK Jaiswal,12
1254094,AK Markram,13
1254094,AT Rayudu,4
1254094,DJ Bravo,4
1254094,F du Plessis,76
1254094,KL Rahul,98
1254094,M Shahrukh Khan,8
1254094,MA Agarwal,12
1254094,MC Henriques,3
1254094,MM Ali,0
1254094,MS Dhoni,12
1254094,RA Jadeja,15
1254094,RD Gaikwad,12
1254094,RV Uthappa,2
1254094,SN Khan,0
1254095,AB de Villiers,19
1254095,Abdul Samad,1
1254095,Abhishek Sharma,13
1254095,D Padikkal,41
1254095,DT Christian,1
1254095,GHS Garton,2
1254095,GJ Maxwell,40
1254095,JJ Roy,44
1254095,JO Holder,16
1254095,KS Bharat,12
1254095,KS Williamson,31
1254095,PK Garg,15
1254095,Rashid Khan,7
1254095,Shahbaz Ahmed,14
1254095,V Kohli,5
1254095,WP Saha,10
1254096,AF Milne,1
1254096,EJG Morgan,7
1254096,Ishan Kishan,14
1254096,KA Pollard,21
1254096,KH Pandya,12
1254096,N Rana,5
1254096,Q de Kock,55
1254096,RA Tripathi,74
1254096,RG Sharma,33
1254096,SA Yadav,5
1254096,SS Tiwary,5
1254096,Shubman Gill,13
1254096,VR Iyer,53
1254097,AR Patel,12
1254097,DA Miller,7
1254097,LS Livingstone,1
1254097,Lalit Yadav,14
1254097,MK Lomror,19
1254097,PP Shaw,10
1254097,R Ashwin,6
1254097,R Parag,2
1254097,R Tewatia,9
1254097,RR Pant,24
1254097,S Dhawan,8
1254097,SO Hetmyer,28
1254097,SS Iyer,43
1254097,SV Samson,70
1254097,T Shamsi,2
1254097,YBK Jaiswal,5
1254098,AD Russell,20
1254098,AT Rayudu,10
1254098,DL Chahar,1
1254098,EJG Morgan,8
1254098,F du Plessis,43
1254098,KD Karthik,26
1254098,MM Ali,32
1254098,MS Dhoni,1
1254098,N Rana,37
1254098,RA Jadeja,22
1254098,RA Tripathi,45
1254098,RD Gaikwad,40
1254098,SK Raina,11
1254098,SM Curran,4
1254098,SN Thakur,3
1254098,SP Narine,0
1254098,Shubman Gill,9
1254098,VR Iyer,18
1254099,AK Markram,42
1254099,CH Gayle,1
1254099,DJ Hooda,28
1254099,HH Pandya,40
1254099,Harpreet Brar,14
1254099,KA Pollard,15
1254099,KL Rahul,21
1254099,Mandeep Singh,15
1254099,N Pooran,2
1254099,NT Ellis,6
1254099,Q de Kock,27
1254099,RG Sharma,8
1254099,SA Yadav,0
1254099,SS Tiwary,45
1254100,Abhishek Sharma,21
1254100,E Lewis,6
1254100,JJ Roy,60
1254100,KS Williamson,51
1254100,LS Livingstone,4
1254100,MK Lomror,29
1254100,PK Garg,0
1254100,R Parag,0
1254100,R Tewatia,0
1254100,SV Samson,82
1254100,WP Saha,18
1254100,YBK Jaiswal,36
1254101,AB de Villiers,26
1254101,D Padikkal,0
1254101,GJ Maxwell,51
1254101,KS Bharat,78
1254101,PP Shaw,48
1254101,RR Pant,10
1254101,RV Patel,7
1254101,S Dhawan,43
1254101,SO Hetmyer,29
1254101,SS Iyer,18
1254101,V Kohli,4
1254102,AK Markram,18
1254102,DJ Hooda,3
1254102,EJG Morgan,2
1254102,KD Karthik,11
1254102,KL Rahul,67
1254102,M Shahrukh Khan,22
1254102,MA Agarwal,40
1254102,N Pooran,12
1254102,N Rana,31
1254102,RA Tripathi,34
1254102,SP Narine,3
1254102,Shubman Gill,7
1254102,TL Seifert,2
1254102,VR Iyer,67
1254103,AB de Villiers,4
1254103,C Sakariya,2
1254103,CH Morris,14
1254103,D Padikkal,22
1254103,E Lewis,58
1254103,GJ Maxwell,50
1254103,KS Bharat,44
1254103,Kartik Tyagi,1
1254103,LS Livingstone,6
1254103,MK Lomror,3
1254103,R Parag,9
1254103,R Tewatia,2
1254103,SV Samson,19
1254103,V Kohli,25
1254103,YBK Jaiswal,31
1254104,AF Milne,15
1254104,AT Rayudu,0
1254104,Anmolpreet Singh,16
1254104,DJ Bravo,23
1254104,F du Plessis,0
1254104,Ishan Kishan,11
1254104,JJ Bumrah,1
1254104,KA Pollard,15
1254104,KH Pandya,4
1254104,MM Ali,0
1254104,MS Dhoni,3
1254104,Q de Kock,17
1254104,RA Jadeja,26
1254104,RD Chahar,0
1254104,RD Gaikwad,88
1254104,SA Yadav,3
1254104,SK Raina,4
1254104,SN Thakur,1
1254104,SS Tiwary,50
1254105,Abdul Samad,28
1254105,B Kumar,5
1254105,DA Warner,0
1254105,JO Holder,10
1254105,KM Jadhav,3
1254105,KS Williamson,18
1254105,MK Pandey,17
1254105,PP Shaw,11
1254105,RR Pant,35
1254105,Rashid Khan,22
1254105,S Dhawan,42
1254105,SS Iyer,47
1254105,Sandeep Sharma,0
1254105,WP Saha,18
1254106,Anuj Rawat,0
1254106,C Sakariya,1
1254106,CH Morris,0
1254106,EJG Morgan,13
1254106,GD Phillips,8
1254106,JD Unadkat,6
1254106,KD Karthik,14
1254106,LS Livingstone,6
1254106,Mustafizur Rahman,0
1254106,N Rana,12
1254106,R Tewatia,44
1254106,RA Tripathi,21
1254106,S Dube,18
1254106,SV Samson,1
1254106,Shubman Gill,56
1254106,VR Iyer,38
1254106,YBK Jaiswal,0
1254107,AK Markram,27
1254107,Abdul Samad,1
1254107,B Kumar,3
1254107,CH Gayle,14
1254107,DA Warner,2
1254107,DJ Hooda,13
1254107,Harpreet Brar,18
1254107,JO Holder,47
1254107,KL Rahul,21
1254107,KM Jadhav,12
1254107,KS Williamson,1
1254107,MA Agarwal,5
1254107,MK Pandey,13
1254107,N Pooran,8
1254107,NT Ellis,12
1254107,Rashid Khan,3
1254107,WP Saha,31
1254108,AB de Villiers,11
1254108,AF Milne,0
1254108,D Padikkal,0
1254108,DT Christian,1
1254108,GJ Maxwell,56
1254108,HH Pandya,3
1254108,Ishan Kishan,9
1254108,JJ Bumrah,5
1254108,KA Jamieson,2
1254108,KA Pollard,7
1254108,KH Pandya,5
1254108,KS Bharat,32
1254108,Q de Kock,24
1254108,RD Chahar,0
1254108,RG Sharma,43
1254108,SA Yadav,8
1254108,Shahbaz Ahmed,1
1254108,TA Boult,0
1254108,V Kohli,51
1254109,Abdul Samad,25
1254109,Abhishek Sharma,6
1254109,B Kumar,7
1254109,EJG Morgan,2
1254109,JJ Roy,10
1254109,JO Holder,2
1254109,KD Karthik,18
1254109,KS Williamson,26
1254109,N Rana,25
1254109,PK Garg,21
1254109,RA Tripathi,7
1254109,Rashid Khan,8
1254109,S Kaul,7
1254109,Shubman Gill,57
1254109,VR Iyer,8
1254109,WP Saha,0
1254110,AR Patel,5
1254110,AT Rayudu,55
1254110,F du Plessis,10
1254110,K Rabada,4
1254110,MM Ali,5
1254110,MS Dhoni,18
1254110,PP Shaw,18
1254110,R Ashwin,2
1254110,RA Jadeja,1
1254110,RD Gaikwad,13
1254110,RR Pant,15
1254110,RV Patel,18
1254110,RV Uthappa,19
1254110,S Dhawan,39
1254110,SO Hetmyer,28
1254110,SS Iyer,2
1254111,AK Markram,26
1254111,C Sakariya,7
1254111,CH Morris,5
1254111,DJ Hooda,0
1254111,E Lewis,36
1254111,FA Allen,0
1254111,KL Rahul,49
1254111,Kartik Tyagi,1
1254111,LS Livingstone,25
1254111,MA Agarwal,67
1254111,MK Lomror,43
1254111,N Pooran,32
1254111,R Parag,4
1254111,R Tewatia,2
1254111,SV Samson,4
1254111,YBK Jaiswal,49
1254112,AR Patel,9
1254112,HH Pandya,17
1254112,J Yadav,11
1254112,JJ Bumrah,1
1254112,KA Pollard,6
1254112,KH Pandya,13
1254112,NM Coulter-Nile,1
1254112,PP Shaw,6
1254112,Q de Kock,19
1254112,R Ashwin,20
1254112,RG Sharma,7
1254112,RR Pant,26
1254112,S Dhawan,8
1254112,SA Yadav,33
1254112,SO Hetmyer,15
1254112,SPD Smith,9
1254112,SS Iyer,33
1254112,SS Tiwary,15
1254113,AB de Villiers,12
1254113,AT Rayudu,32
1254113,D Padikkal,70
1254113,F du Plessis,31
1254113,GJ Maxwell,11
1254113,HV Patel,3
1254113,MM Ali,23
1254113,MS Dhoni,11
1254113,PWH de Silva,1
1254113,RD Gaikwad,38
1254113,SK Raina,17
1254113,TH David,1
1254113,V Kohli,53
1254114,AR Patel,10
1254114,AT Rayudu,1
1254114,F du Plessis,1
1254114,MM Ali,16
1254114,MS Dhoni,18
1254114,PP Shaw,60
1254114,RD Gaikwad,70
1254114,RR Pant,51
1254114,RV Uthappa,63
1254114,S Dhawan,7
1254114,SN Thakur,0
1254114,SO Hetmyer,37
1254114,SS Iyer,1
1254114,TK Curran,0
1254115,AB de Villiers,11
1254115,D Padikkal,21
1254115,DT Christian,9
1254115,EJG Morgan,5
1254115,GJ Maxwell,15
1254115,HV Patel,8
1254115,KD Karthik,10
1254115,KS Bharat,9
1254115,N Rana,23
1254115,RA Tripathi,6
1254115,SP Narine,26
1254115,Shahbaz Ahmed,13
1254115,Shakib Al Hasan,9
1254115,Shubman Gill,29
1254115,V Kohli,39
1254115,VR Iyer,26
1254116,AR Patel,4
1254116,EJG Morgan,0
1254116,KD Karthik,0
1254116,MP Stoinis,18
1254116,N Rana,13
1254116,PP Shaw,18
1254116,RA Tripathi,12
1254116,RR Pant,6
1254116,S Dhawan,36
1254116,SO Hetmyer,17
1254116,SP Narine,0
1254116,SS Iyer,30
1254116,Shakib Al Hasan,0
1254116,Shubman Gill,46
1254116,VR Iyer,55
1254117,EJG Morgan,4
1254117,F du Plessis,86
1254117,KD Karthik,9
1254117,LH Ferguson,18
1254117,MM Ali,37
1254117,N Rana,0
1254117,RA Tripathi,2
1254117,RD Gaikwad,32
1254117,RV Uthappa,31
1254117,SP Narine,2
1254117,Shakib Al Hasan,0
1254117,Shivam Mavi,20
1254117,Shubman Gill,51
1254117,VR Iyer,50
1304047,AM Rahane,44
1304047,AT Rayudu,15
1304047,DP Conway,3
1304047,MS Dhoni,50
1304047,N Rana,21
1304047,RA Jadeja,26
1304047,RD Gaikwad,0
1304047,RV Uthappa,28
1304047,S Dube,3
1304047,SP Jackson,3
1304047,SS Iyer,20
1304047,SW Billings,25
1304047,VR Iyer,16
1304048,AR Patel,38
1304048,Anmolpreet Singh,8
1304048,DR Sams,7
1304048,Ishan Kishan,81
1304048,KA Pollard,3
1304048,Lalit Yadav,48
1304048,Mandeep Singh,0
1304048,PP Shaw,38
1304048,R Powell,0
1304048,RG Sharma,41
1304048,RR Pant,1
1304048,SN Thakur,22
1304048,TH David,12
1304048,TL Seifert,21
1304048,Tilak Varma,22
1304049,Anuj Rawat,21
1304049,F du Plessis,88
1304049,KD Karthik,32
1304049,LS Livingstone,19
1304049,M Shahrukh Khan,24
1304049,MA Agarwal,32
1304049,OF Smith,25
1304049,PBB Rajapaksa,43
1304049,RA Bawa,0
1304049,S Dhawan,43
1304049,V Kohli,41
1304050,A Badoni,54
1304050,A Manohar,15
1304050,DA Miller,30
1304050,DJ Hooda,55
1304050,E Lewis,10
1304050,HH Pandya,33
1304050,KH Pandya,21
1304050,KL Rahul,0
1304050,MK Pandey,6
1304050,MS Wade,30
1304050,PVD Chameera,1
1304050,Q de Kock,7
1304050,R Tewatia,40
1304050,Shubman Gill,0
1304050,V Shankar,4
1304051,AK Markram,57
1304051,Abdul Samad,4
1304051,Abhishek Sharma,9
1304051,B Kumar,3
1304051,D Padikkal,41
1304051,JC Buttler,35
1304051,KS Williamson,2
1304051,N Pooran,0
1304051,NM Coulter-Nile,1
1304051,R Parag,12
1304051,R Shepherd,24
1304051,RA Tripathi,0
1304051,SO Hetmyer,32
1304051,SV Samson,55
1304051,Washington Sundar,40
1304051,YBK Jaiswal,20
1304052,AD Russell,25
1304052,AM Rahane,9
1304052,Anuj Rawat,0
1304052,CV Varun,10
1304052,DJ Willey,18
1304052,F du Plessis,5
1304052,HV Patel,10
1304052,KD Karthik,14
1304052,N Rana,10
1304052,PWH de Silva,4
1304052,SE Rutherford,28
1304052,SP Jackson,0
1304052,SP Narine,12
1304052,SS Iyer,13
1304052,SW Billings,14
1304052,Shahbaz Ahmed,27
1304052,TG Southee,1
1304052,UT Yadav,18
1304052,V Kohli,12
1304052,VR Iyer,10
1304053,A Badoni,19
1304053,AT Rayudu,27
1304053,D Pretorius,0
1304053,DJ Bravo,1
1304053,DJ Hooda,13
1304053,E Lewis,55
1304053,KL Rahul,40
1304053,MK Pandey,5
1304053,MM Ali,35
1304053,MS Dhoni,16
1304053,Q de Kock,61
1304053,RA Jadeja,17
1304053,RD Gaikwad,1
1304053,RV Uthappa,50
1304053,S Dube,49
1304054,AD Russell,70
1304054,AM Rahane,12
1304054,Arshdeep Singh,0
1304054,Harpreet Brar,14
1304054,K Rabada,25
1304054,LS Livingstone,19
1304054,M Shahrukh Khan,0
1304054,MA Agarwal,1
1304054,N Rana,0
1304054,OF Smith,9
1304054,PBB Rajapaksa,31
1304054,RA Bawa,11
1304054,RD Chahar,0
1304054,S Dhawan,16
1304054,SS Iyer,26
1304054,SW Billings,24
1304054,VR Iyer,3
1304055,Anmolpreet Singh,5
1304055,D Padikkal,7
1304055,DR Sams,0
1304055,Ishan Kishan,54
1304055,JC Buttler,100
1304055,JJ Bumrah,0
1304055,KA Pollard,22
1304055,M Ashwin,6
1304055,Navdeep Saini,2
1304055,R Ashwin,1
1304055,R Parag,5
1304055,RG Sharma,10
1304055,SO Hetmyer,35
1304055,SV Samson,30
1304055,TA Boult,1
1304055,TH David,1
1304055,Tilak Varma,61
1304055,YBK Jaiswal,1
1304056,A Manohar,1
1304056,AR Patel,8
1304056,DA Miller,20
1304056,HH Pandya,31
1304056,KK Ahmed,0
1304056,Kuldeep Yadav,14
1304056,Lalit Yadav,25
1304056,MS Wade,1
1304056,Mandeep Singh,18
1304056,Mustafizur Rahman,3
1304056,PP Shaw,10
1304056,R Powell,20
1304056,R Tewatia,14
1304056,RR Pant,43
1304056,Rashid Khan,0
1304056,SN Thakur,2
1304056,Shubman Gill,84
1304056,TL Seifert,3
1304056,V Shankar,13
1304057,AT Rayudu,13
1304057,CJ Jordan,5
1304057,D Pretorius,8
1304057,DJ Bravo,0
1304057,JM Sharma,26
1304057,K Rabada,12
1304057,LS Livingstone,60
1304057,M Shahrukh Khan,6
1304057,MA Agarwal,4
1304057,MM Ali,0
1304057,MS Dhoni,23
1304057,Mukesh Choudhary,2
1304057,OF Smith,3
1304057,PBB Rajapaksa,9
1304057,RA Jadeja,0
1304057,RD Chahar,12
1304057,RD Gaikwad,1
1304057,RV Uthappa,13
1304057,S Dhawan,33
1304057,S Dube,57
1304057,VG Arora,1
1304058,A Badoni,19
1304058,AK Markram,12
1304058,Abdul Samad,0
1304058,Abhishek Sharma,13
1304058,B Kumar,1
1304058,DJ Hooda,51
1304058,E Lewis,1
1304058,JO Holder,8
1304058,KH Pandya,6
1304058,KL Rahul,68
1304058,KS Williamson,16
1304058,MK Pandey,11
1304058,N Pooran,34
1304058,Q de Kock,1
1304058,R Shepherd,8
1304058,RA Tripathi,44
1304058,Umran Malik,1
1304058,Washington Sundar,18
1304059,Anuj Rawat,26
1304059,D Padikkal,37
1304059,DJ Willey,0
1304059,F du Plessis,29
1304059,HV Patel,9
1304059,JC Buttler,70
1304059,KD Karthik,44
1304059,SE Rutherford,5
1304059,SO Hetmyer,42
1304059,SV Samson,8
1304059,Shahbaz Ahmed,45
1304059,V Kohli,5
1304059,YBK Jaiswal,4
1304060,AD Russell,11
1304060,AM Rahane,7
1304060,D Brevis,29
1304060,Ishan Kishan,14
1304060,KA Pollard,22
1304060,N Rana,8
1304060,PJ Cummins,56
1304060,RG Sharma,3
1304060,SA Yadav,52
1304060,SS Iyer,10
1304060,SW Billings,17
1304060,Tilak Varma,38
1304060,VR Iyer,50
1304061,A Badoni,10
1304061,DA Warner,4
1304061,DJ Hooda,11
1304061,E Lewis,5
1304061,KH Pandya,19
1304061,KL Rahul,24
1304061,PP Shaw,61
1304061,Q de Kock,80
1304061,R Powell,3
1304061,RR Pant,39
1304061,SN Khan,36
1304062,Arshdeep Singh,10
1304062,B Sai Sudharsan,35
1304062,DA Miller,6
1304062,HH Pandya,27
1304062,JM Bairstow,8
1304062,JM Sharma,23
1304062,K Rabada,1
1304062,LS Livingstone,64
1304062,M Shahrukh Khan,15
1304062,MA Agarwal,5
1304062,MS Wade,6
1304062,OF Smith,0
1304062,R Tewatia,13
1304062,RD Chahar,22
1304062,S Dhawan,35
1304062,Shubman Gill,96
1304062,VG Arora,2
1304063,AT Rayudu,27
1304063,Abhishek Sharma,75
1304063,CJ Jordan,6
1304063,DJ Bravo,8
1304063,KS Williamson,32
1304063,MM Ali,48
1304063,MS Dhoni,3
1304063,N Pooran,5
1304063,RA Jadeja,23
1304063,RA Tripathi,39
1304063,RD Gaikwad,16
1304063,RV Uthappa,15
1304063,S Dube,3
1304064,Anuj Rawat,66
1304064,D Brevis,8
1304064,F du Plessis,16
1304064,GJ Maxwell,8
1304064,Ishan Kishan,26
1304064,JD Unadkat,13
1304064,KA Pollard,0
1304064,KD Karthik,7
1304064,RG Sharma,26
1304064,Ramandeep Singh,6
1304064,SA Yadav,68
1304064,Tilak Varma,0
1304064,V Kohli,48
1304065,AD Russell,24
1304065,AM Rahane,8
1304065,AR Patel,22
1304065,CV Varun,1
1304065,DA Warner,61
1304065,Lalit Yadav,1
1304065,N Rana,30
1304065,PJ Cummins,4
1304065,PP Shaw,51
1304065,R Powell,8
1304065,RR Pant,27
1304065,Rasikh Salam,7
1304065,SN Thakur,29
1304065,SP Narine,4
1304065,SS Iyer,54
1304065,SW Billings,15
1304065,UT Yadav,0
1304065,VR Iyer,18
1304066,A Badoni,5
1304066,Avesh Khan,7
1304066,D Padikkal,29
1304066,DJ Hooda,25
1304066,HE van der Dussen,4
1304066,JC Buttler,13
1304066,JO Holder,8
1304066,K Gowtham,0
1304066,KH Pandya,22
1304066,KL Rahul,0
1304066,MP Stoinis,38
1304066,PVD Chameera,13
1304066,Q de Kock,39
1304066,R Ashwin,28
1304066,R Parag,8
1304066,SO Hetmyer,59
1304066,SV Samson,13
1304066,TA Boult,2
1304067,A Manohar,35
1304067,AK Markram,12
1304067,Abhishek Sharma,42
1304067,B Sai Sudharsan,11
1304067,DA Miller,12
1304067,HH Pandya,50
1304067,KS Williamson,57
1304067,MS Wade,19
1304067,N Pooran,34
1304067,R Tewatia,6
1304067,RA Tripathi,17
1304067,Rashid Khan,0
1304067,Shubman Gill,7
1304068,Akash Deep,0
1304068,Anuj Rawat,12
1304068,F du Plessis,8
1304068,GJ Maxwell,26
1304068,JR Hazlewood,7
1304068,KD Karthik,34
1304068,MM Ali,3
1304068,Mohammed Siraj,14
1304068,PWH de Silva,7
1304068,RA Jadeja,0
1304068,RD Gaikwad,17
1304068,RV Uthappa,88
1304068,S Dube,95
1304068,SS Prabhudessai,34
1304068,Shahbaz Ahmed,41
1304068,V Kohli,1
1304069,D Brevis,49
1304069,Ishan Kishan,3
1304069,JD Unadkat,12
1304069,JJ Bumrah,0
1304069,JM Bairstow,12
1304069,JM Sharma,30
1304069,KA Pollard,10
1304069,LS Livingstone,2
1304069,M Ashwin,0
1304069,M Shahrukh Khan,15
1304069,MA Agarwal,52
1304069,OF Smith,1
1304069,RG Sharma,28
1304069,S Dhawan,70
1304069,SA Yadav,43
1304069,TS Mills,0
1304069,Tilak Varma,36
1304070,A Manohar,43
1304070,D Padikkal,0
1304070,DA Miller,31
1304070,HE van der Dussen,6
1304070,HH Pandya,87
1304070,JC Buttler,54
1304070,JDS Neesham,17
1304070,KR Sen,0
1304070,M Prasidh Krishna,4
1304070,MS Wade,12
1304070,R Ashwin,8
1304070,R Parag,18
1304070,SO Hetmyer,29
1304070,SV Samson,11
1304070,Shubman Gill,13
1304070,V Shankar,2
1304070,YS Chahal,5
1304071,AD Russell,49
1304071,AJ Finch,7
1304071,AK Markram,68
1304071,Abhishek Sharma,3
1304071,Aman Hakim Khan,5
1304071,KS Williamson,17
1304071,N Pooran,5
1304071,N Rana,54
1304071,PJ Cummins,3
1304071,RA Tripathi,71
1304071,SP Jackson,7
1304071,SP Narine,6
1304071,SS Iyer,28
1304071,UT Yadav,1
1304071,VR Iyer,6
1304072,D Brevis,31
1304072,DJ Hooda,15
1304072,FA Allen,8
1304072,Ishan Kishan,13
1304072,JD Unadkat,14
1304072,KA Pollard,25
1304072,KH Pandya,1
1304072,KL Rahul,103
1304072,M Ashwin,6
1304072,MK Pandey,38
1304072,MP Stoinis,10
1304072,Q de Kock,24
1304072,RG Sharma,6
1304072,SA Yadav,37
1304072,TS Mills,0
1304072,Tilak Varma,26
1304073,AR Patel,10
1304073,Anuj Rawat,0
1304073,DA Warner,66
1304073,F du Plessis,8
1304073,GJ Maxwell,55
1304073,KD Karthik,66
1304073,Kuldeep Yadav,10
1304073,Lalit Yadav,1
1304073,MR Marsh,14
1304073,PP Shaw,16
1304073,R Powell,0
1304073,RR Pant,34
1304073,SN Thakur,17
1304073,SS Prabhudessai,6
1304073,Shahbaz Ahmed,32
1304073,V Kohli,12
1304074,AK Markram,41
1304074,Abhishek Sharma,31
1304074,Arshdeep Singh,0
1304074,JM Bairstow,12
1304074,JM Sharma,11
1304074,KS Williamson,3
1304074,LS Livingstone,60
1304074,M Shahrukh Khan,26
1304074,N Pooran,35
1304074,OF Smith,13
1304074,P Simran Singh,14
1304074,RA Tripathi,34
1304074,RD Chahar,0
1304074,S Dhawan,8
1304074,VG Arora,0
1304075,A Manohar,12
1304075,AS Joseph,0
1304075,AT Rayudu,46
1304075,DA Miller,94
1304075,MM Ali,1
1304075,R Tewatia,6
1304075,RA Jadeja,22
1304075,RD Gaikwad,73
1304075,RV Uthappa,3
1304075,Rashid Khan,40
1304075,S Dube,19
1304075,Shubman Gill,0
1304075,V Shankar,0
1304075,WP Saha,11
1304076,AD Russell,0
1304076,AJ Finch,58
1304076,CV Varun,1
1304076,D Padikkal,24
1304076,JC Buttler,103
1304076,KK Nair,3
1304076,N Rana,18
1304076,PJ Cummins,0
1304076,R Ashwin,2
1304076,R Parag,5
1304076,SO Hetmyer,26
1304076,SP Jackson,8
1304076,SS Iyer,85
1304076,SV Samson,38
1304076,Shivam Mavi,0
1304076,UT Yadav,21
1304076,VR Iyer,6
1304077,A Badoni,13
1304077,Anuj Rawat,4
1304077,DJ Hooda,13
1304077,F du Plessis,96
1304077,GJ Maxwell,23
1304077,HV Patel,0
1304077,JO Holder,16
1304077,KD Karthik,13
1304077,KH Pandya,42
1304077,KL Rahul,30
1304077,MK Pandey,6
1304077,MP Stoinis,24
1304077,PVD Chameera,1
1304077,Q de Kock,3
1304077,Ravi Bishnoi,0
1304077,SS Prabhudessai,10
1304077,Shahbaz Ahmed,26
1304077,V Kohli,0
1304078,Arshdeep Singh,9
1304078,DA Warner,60
1304078,JM Bairstow,9
1304078,JM Sharma,32
1304078,K Rabada,2
1304078,LS Livingstone,2
1304078,M Shahrukh Khan,12
1304078,MA Agarwal,24
1304078,NT Ellis,0
1304078,PP Shaw,41
1304078,RD Chahar,12
1304078,S Dhawan,9
1304078,SN Khan,12
1304078,VG Arora,2
1304079,AT Rayudu,40
1304079,D Brevis,4
1304079,D Pretorius,22
1304079,DJ Bravo,1
1304079,DR Sams,5
1304079,HR Shokeen,25
1304079,Ishan Kishan,0
1304079,JD Unadkat,19
1304079,KA Pollard,14
1304079,MJ Santner,11
1304079,MS Dhoni,28
1304079,RA Jadeja,3
1304079,RD Gaikwad,0
1304079,RG Sharma,0
1304079,RV Uthappa,30
1304079,S Dube,13
1304079,SA Yadav,32
1304079,Tilak Varma,51
1304080,AR Patel,1
1304080,D Padikkal,54
1304080,DA Warner,28
1304080,JC Buttler,116
1304080,Kuldeep Yadav,0
1304080,Lalit Yadav,37
1304080,PP Shaw,37
1304080,R Powell,36
1304080,RR Pant,44
1304080,SN Khan,1
1304080,SN Thakur,10
1304080,SO Hetmyer,1
1304080,SV Samson,46
1304081,A Manohar,2
1304081,AD Russell,48
1304081,AS Joseph,1
1304081,DA Miller,27
1304081,HH Pandya,67
1304081,LH Ferguson,0
1304081,N Rana,2
1304081,R Tewatia,17
1304081,RK Singh,35
1304081,Rashid Khan,0
1304081,SP Narine,5
1304081,SS Iyer,12
1304081,SW Billings,4
1304081,Shivam Mavi,2
1304081,Shubman Gill,7
1304081,TG Southee,1
1304081,UT Yadav,15
1304081,VR Iyer,17
1304081,WP Saha,25
1304081,Yash Dayal,0
1304082,Abhishek Sharma,47
1304082,Anuj Rawat,0
1304082,F du Plessis,5
1304082,GJ Maxwell,12
1304082,HV Patel,4
1304082,JR Hazlewood,3
1304082,KD Karthik,0
1304082,KS Williamson,16
1304082,Mohammed Siraj,2
1304082,PWH de Silva,8
1304082,RA Tripathi,7
1304082,SS Prabhudessai,15
1304082,Shahbaz Ahmed,7
1304082,V Kohli,0
1304083,A Badoni,14
1304083,D Brevis,3
1304083,DJ Hooda,10
1304083,DR Sams,3
1304083,Ishan Kishan,8
1304083,JD Unadkat,1
1304083,JJ Bumrah,0
1304083,JO Holder,0
1304083,KA Pollard,19
1304083,KH Pandya,1
1304083,KL Rahul,103
1304083,MK Pandey,22
